program_id,university_name,university_type,partnership_status,partner_name,country,city,world_ranking,program_name,field_of_study,specialization,course_duration_months,min_gpa,min_percentage,last_education_required,work_experience_required,min_work_experience_years,specific_background_required,english_test_required,ielts_overall,toefl_overall,pte_overall,duolingo_overall,moi_accepted,gre_required,gmat_required,tuition_fee_usd,tuition_fee_eur,application_fee_eur,scholarships_available,scholarship_details,scholarship_amount_max,living_cost_estimate_eur,intake_spring,intake_summer,intake_fall,intake_winter,fall_deadline,visa_success_rate,job_placement_rate,post_study_work_visa,university_website,program_website,,,,
PROG392,Cy Tech - Graduate Programs,Private,Partnered,Career Mosaic,France,Cergy-Pontoise,501-550,MSc in Computer Science & Engineering,Computer Science,Software & Systems Engineering,24,3.0,70,Bachelor's,No,0,CS or Engineering,Yes,6.5,85,58,110,Yes,No,No,11500,10600,80,Yes,Merit-Based Scholarship up to 4000,4000,10000,No,No,Yes,No,06/30,92,88,2 years,https://cytech.cyu.fr/en/,https://aib.education/bachelor-international/,,,,
PROG393,Cy Tech - Graduate Programs,Private,Partnered,Career Mosaic,France,Cergy-Pontoise,501-550,MSc in Civil Engineering,Engineering,Civil & Sustainable Engineering,24,3.0,70,Bachelor's,No,0,Civil Engineering,Yes,6.5,85,58,110,Yes,No,No,11500,10600,80,Yes,Engineering Excellence up to 5000,5000,10000,No,No,Yes,No,06/30,92,88,2 years,https://cytech.cyu.fr/en/,https://aib.education/bachelor-international/,,,,
PROG394,Cy Tech - Graduate Programs,Private,Partnered,Career Mosaic,France,Cergy-Pontoise,501-550,MSc in Biotechnology & Chemistry,Engineering,Biotech & Chemical Engineering,24,3.0,70,Bachelor's,No,0,Science or Engineering,Yes,6.5,85,58,110,Yes,No,No,11500,10600,80,Yes,Merit & International up to 4000,4000,10000,No,No,Yes,No,06/30,92,88,2 years,https://cytech.cyu.fr/en/,https://aib.education/bachelor-international/,,,,
PROG395,Cy Tech - Graduate Programs,Private,Partnered,Career Mosaic,France,Cergy-Pontoise,501-550,MSc in Artificial Intelligence and Advanced Visual Computing,Computer Science,AI & Visual Computing,24,3.0,70,Bachelor's,No,0,CS; Math or Engineering,Yes,6.5,90,58,110,Yes,No,No,11500,10600,80,Yes,Eiffel & Merit up to 10000,10000,10000,No,No,Yes,No,03/15,92,88,2 years,https://cytech.cyu.fr/en/,https://aib.education/bachelor-international/,,,,
PROG396,DSTI School of Engineering,Private,Partnered,Career Mosaic,France,Paris,601-800,Applied MSc in Data Science & Artificial Intelligence,Data Science & AI,AI & Machine Learning,24,3.0,70,Bachelor's,No,0,CS; Math or Engineering,Yes,6.5,85,58,110,Yes,No,No,13200,12200,100,Yes,Merit up to 50% tuition,6600,10000,Yes,No,Yes,No,01/23,92,88,2 years,https://dsti.school/,https://aib.education/bachelor-international/,,,,
PROG397,DSTI School of Engineering,Private,Partnered,Career Mosaic,France,Paris,601-800,Applied MSc in Data Analytics,Data Science,Data Analytics & Big Data,24,3.0,70,Bachelor's,No,0,Quantitative background,Yes,6.5,85,58,110,Yes,No,No,13200,12200,100,Yes,Excellence up to 30% tuition,4000,10000,Yes,No,Yes,No,01/23,92,88,2 years,https://dsti.school/,https://aib.education/bachelor-international/,,,,
PROG398,DSTI School of Engineering,Private,Partnered,Career Mosaic,France,Paris,601-800,Applied MSc in Data Engineering for AI,Data Engineering,Data Pipelines & AI Engineering,24,3.0,70,Bachelor's,No,0,Engineering or IT,Yes,6.5,85,58,110,Yes,No,No,13200,12200,100,Yes,Merit up to 50% tuition,6600,10000,Yes,No,Yes,No,01/23,92,88,2 years,https://dsti.school/,https://aib.education/bachelor-international/,,,,
PROG399,DSTI School of Engineering,Private,Partnered,Career Mosaic,France,Paris,601-800,Applied MSc in Cybersecurity & Data Protection,Cybersecurity,Cybersecurity for Data,24,3.0,70,Bachelor's,No,0,IT or Security,Yes,6.5,85,58,110,Yes,No,No,13200,12200,100,Yes,Diversity up to 30% tuition,4000,10000,Yes,No,Yes,No,01/23,92,88,2 years,https://dsti.school/,https://aib.education/bachelor-international/,,,,
PROG400,DSTI School of Engineering,Private,Partnered,Career Mosaic,France,Paris,601-800,BSc in Computer Science & Engineering,Computer Science,Computer Engineering & Cybersecurity,36,2.8,65,High School Diploma,No,0,STEM preferred,Yes,6.0,72,50,100,Yes,No,No,14000,12900,100,Yes,Undergraduate Merit up to 30%,4000,10000,Yes,No,Yes,No,06/30,92,88,2 years,https://dsti.school/,https://aib.education/bachelor-international/,,,,
PROG401,École de Management Appliqué,Private,Partnered,Career Mosaic,France,Paris,1001,Bachelor en Management Appliqué (Option Droit des Affaires),Business Administration,Business Law,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,12900,11900,100,Yes,Merit & 50% First Year Scholarship,6000,12000,Yes,No,Yes,No,06/30,88,85,2 years,https://ema.education/en/,https://aib.education/bachelor-international/,,,,
PROG402,École de Management Appliqué,Private,Partnered,Career Mosaic,France,Paris,1001,Bachelor en Management Appliqué (Option Finance et Économie),Finance,Finance & Economics,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,12900,11900,100,Yes,Excellence Scholarship up to 50%,6000,12000,Yes,No,Yes,No,06/30,88,85,2 years,https://ema.education/en/,https://aib.education/bachelor-international/,,,,
PROG403,École de Management Appliqué,Private,Partnered,Career Mosaic,France,Paris,1001,Bachelor en Management Appliqué (Option Industries Créatives),Business Administration,Creative Industries,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,12900,11900,100,Yes,Creative Talent Scholarship up to 40%,5000,12000,Yes,No,Yes,No,06/30,88,85,2 years,https://ema.education/en/,https://aib.education/bachelor-international/,,,,
PROG404,École de Management Appliqué,Private,Partnered,Career Mosaic,France,Paris,1001,Mastère en Management Appliqué (Option Droit des Affaires),Business Administration,Business Law,12,3.0,70,Bachelor's,No,0,Law or Business,Yes,6.5,85,58,110,Yes,No,No,17900,16500,100,Yes,Professional Merit up to 50%,9000,12000,No,No,Yes,No,06/30,88,85,2 years,https://ema.education/en/,https://aib.education/bachelor-international/,,,,
PROG405,École de Management Appliqué,Private,Partnered,Career Mosaic,France,Paris,1001,MBA in Applied Management,Business Administration,Global Management,12,3.0,70,Bachelor's,Yes,2,Business preferred,Yes,6.5,85,58,110,Yes,No,No,20900,19300,100,Yes,Executive Excellence up to 50%,10000,12000,No,No,Yes,No,06/30,88,85,2 years,https://aib.education/bachelor-international/,https://ema.education/en/programmes/mba-in-applied-management/,,,,
PROG406,École de Management Appliqué,Private,Partnered,Career Mosaic,France,Paris,1001,DBA in Applied Management,Business Administration,Doctoral Research in Management,36,3.0,70,Master's,Yes,5,Business or related,Yes,6.5,85,58,110,Yes,No,No,24900,23000,100,Yes,Research Merit Scholarship up to 30%,7000,12000,No,No,Yes,No,06/30,88,85,2 years,https://ema.education/en/,https://aib.education/bachelor-international/,,,,
PROG407,École Ducasse,Private,Partnered,Career Mosaic,France,Paris,1001,Bachelor in Culinary Arts,Culinary Arts,International Culinary Techniques,36,2.8,65,High School Diploma,No,0,Any background,Yes,5.5,65,50,95,Yes,No,No,15750,14500,200,Yes,Merit & Transfer Scholarship,up to 20% tuition,12000,Yes,No,Yes,No,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.ecoleducasse.com/en/programs/bachelor-culinary-arts,,,,
PROG408,École Ducasse,Private,Partnered,Career Mosaic,France,Paris,1001,Bachelor in French Pastry Arts,Pastry Arts,Advanced Pastry Techniques,36,2.8,65,High School Diploma,No,0,Any background,Yes,5.5,65,50,95,Yes,No,No,15750,14500,200,Yes,Excellence & Need-Based Scholarship,up to 15% tuition,12000,Yes,No,Yes,No,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.ecoleducasse.com/en/programs/bachelor-french-pastry-arts,,,,
PROG409,École Ducasse,Private,Partnered,Career Mosaic,France,Paris,1001,MSc in Culinary Arts & Entrepreneurship,Culinary Arts,Culinary Business Management,18,3.0,70,Bachelor's,No,0,Culinary background,Yes,6.5,80,58,105,Yes,No,No,17000,15700,200,Yes,Merit & Fulbright Scholarship,up to 20% tuition,12000,No,No,Yes,No,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.ecoleducasse.com/en/programs/msc-culinary-arts-entrepreneurship,,,,
PROG410,École Ducasse,Private,Partnered,Career Mosaic,France,Paris,1001,MSc in International Hospitality Management,Hospitality Management,Global Hospitality,18,3.0,70,Bachelor's,No,0,Hospitality preferred,Yes,6.5,80,58,105,Yes,No,No,17000,15700,200,Yes,Professional & Excellence Scholarship,up to 20% tuition,12000,No,No,Yes,No,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.ecoleducasse.com/en/programs/msc-international-hospitality-management,,,,
PROG411,École Ducasse,Private,Partnered,Career Mosaic,France,Paris,1001,Intensive Diploma in French Culinary Arts,Culinary Arts,Professional French Cuisine,9,3.0,70,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,23800,22000,200,Yes,Talent & Partnership Scholarship,up to 10% tuition,12000,Yes,Yes,Yes,No,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.ecoleducasse.com/en/programs/intensive-french-culinary-arts,,,,
PROG412,École Ducasse,Private,Partnered,Career Mosaic,France,Paris,1001,Certificate in Pastry Arts Fundamentals,Pastry Arts,Basic Pastry Skills,3,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,6500,6000,200,Yes,Early Bird & Merit Grant,up to 1000,12000,Yes,Yes,Yes,No,06/30,92,89,2 years,https://www.ecoleducasse.com/en,https://aib.education/bachelor-international/,,,,
PROG413,École Polytechnique,Public,Partnered,Career Mosaic,France,Palaiseau,46,MSc in Artificial Intelligence and Advanced Visual Computing,Computer Science,AI & Visual Computing,24,3.0,70,Bachelor's,No,0,Computer Science; Math or Engineering,Yes,6.5,90,58,110,Yes,No,No,20000,18500,0,Yes,Eiffel Excellence & IP Paris Merit,up to 10000,12000,No,No,Yes,No,03/15,95,93,2 years,https://www.ip-paris.fr/en/,https://aib.education/bachelor-international/,,,,
PROG414,École Polytechnique,Public,Partnered,Career Mosaic,France,Palaiseau,46,MSc in Data Science and Artificial Intelligence,Data Science,Data Science & AI,24,3.0,70,Bachelor's,No,0,Math; CS or Statistics,Yes,6.5,90,58,110,Yes,No,No,20000,18500,0,Yes,Excellence & International Scholarships,up to 12000,12000,No,No,Yes,No,03/15,95,93,2 years,https://www.ip-paris.fr/en/,https://aib.education/bachelor-international/,,,,
PROG415,École Polytechnique,Public,Partnered,Career Mosaic,France,Palaiseau,46,MSc in Energy Environment: Science Technology and Management (STEEM),Engineering,Energy & Environmental Engineering,24,3.0,70,Bachelor's,No,0,Engineering; Physics or Earth Sciences,Yes,6.5,90,58,110,Yes,No,No,20000,18500,0,Yes,Eiffel & Regional Scholarships,up to 15000,12000,No,No,Yes,No,03/15,95,93,2 years,https://www.ip-paris.fr/en/,https://aib.education/bachelor-international/,,,,
PROG416,École Polytechnique,Public,Partnered,Career Mosaic,France,Palaiseau,46,MSc in Internet of Things: Innovation and Management,Engineering,IoT & Innovation,24,3.0,70,Bachelor's,No,0,Engineering or CS,Yes,6.5,90,58,110,Yes,No,No,20000,18500,0,Yes,Merit & Innovation Grants,up to 8000,12000,No,No,Yes,No,03/15,95,93,2 years,https://www.ip-paris.fr/en/,https://aib.education/bachelor-international/,,,,
PROG417,École Polytechnique,Public,Partnered,Career Mosaic,France,Palaiseau,46,MSc in Cybersecurity,Computer Science,Cybersecurity & Digital Security,24,3.0,70,Bachelor's,No,0,CS; Math or Engineering,Yes,6.5,90,58,110,Yes,No,No,20000,18500,0,Yes,Excellence Scholarship,up to 10000,12000,No,No,Yes,No,03/15,95,93,2 years,https://www.ip-paris.fr/en/,https://aib.education/bachelor-international/,,,,
PROG418,École Polytechnique,Public,Partnered,Career Mosaic,France,Palaiseau,46,PhD Track in Artificial Intelligence,Computer Science,AI Research,36,3.2,75,Bachelor's,No,0,Strong STEM background,Yes,7.0,100,65,120,Yes,No,No,0,0,0,Yes,Full Funding & Eiffel up to 1700/month,1700,12000,No,No,Yes,No,02/28,95,93,2 years,https://www.ip-paris.fr/en/,https://aib.education/bachelor-international/,,,,
PROG419,ESAM - School of Management and Finance,Private,Partnered,Career Mosaic,France,Paris,1001,Bachelor in Corporate Management & Finance (English Track),Business & Finance,Corporate Finance & Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,11800,10900,70,Yes,Merit & Finance Talent Scholarship,up to 50% tuition,11000,No,Yes,No,Yes,06/30,88,88,2 years,https://aib.education/bachelor-international/,https://www.esam-ecoles.com/en/programs/bachelor-management-finance,,,,
PROG420,ESAM - School of Management and Finance,Private,Partnered,Career Mosaic,France,Paris,1001,Master in Corporate Finance & Financial Engineering,Finance,Corporate Finance & M&A,24,3.0,70,Bachelor's,No,0,Finance; Economics or Business,Yes,6.5,85,58,110,Yes,No,No,172000,15900,70,Yes,Excellence & CFA Prep Scholarship,Excellence & CFA Prep Scholarship,11000,No,No,No,No,06/30,88,85,2 years,https://aib.education/bachelor-international/,https://www.esam-ecoles.com/en/,,,,
PROG421,ESAM - School of Management and Finance,Private,Partnered,Career Mosaic,France,Paris,1001,Master in International Business Law & Management,Law & Business,International Business Law,24,3.0,70,Bachelor's,No,0,Law or Business,Yes,6.5,85,58,110,Yes,No,No,17200,15900,70,Yes,Merit & Legal Talent Scholarship,up to 50% tuition,11000,No,No,Yes,Yes,06/30,88,85,2 years,https://aib.education/bachelor-international/,https://www.esam-ecoles.com/en/programs/master-international-business-law,,,,
PROG422,ESAM - School of Management and Finance,Private,Partnered,Career Mosaic,France,Paris,1001,MBA in Applied Management,MBA,Global Management,12,3.0,70,Bachelor's,Yes,2,Business preferred,Yes,6.5,85,58,110,Yes,No,No,22600,20900,70,Yes,Yes,Executive Excellence up to 50%,11000,No,No,Yes,Yes,06/30,88,85,2 years,https://aib.education/bachelor-international/,https://www.esam-ecoles.com/en/programs/mba-in-applied-management,,,,
PROG423,ESAM - School of Management and Finance,Private,Partnered,Career Mosaic,France,Paris,1001,DBA in Applied Management,Business Administration,Doctoral Research in Management,36,3.0,70,Master's,Yes,5,Business or related,Yes,6.5,85,58,110,Yes,No,No,26900,24900,70,Yes,Research Merit Scholarship up to 30%,7470,11000,No,No,Yes,No,06/30,88,85,2 years,https://www.esam-ecoles.com/en/,https://aib.education/bachelor-international/,,,,
PROG424,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,Bachelor in International Management,Business Administration,International Business & Management,36,2.8,65,High School Diploma,No,0,Any background,Yes,6.0,72,50,100,Yes,No,No,11700,10800,100,Yes,Merit & Early Bird up to 30%,3240,11000,Yes,No,Yes,No,06/30,92,89,2 years,https://www.esam-ecoles.com/en/,https://aib.education/bachelor-international/,,,,
PROG425,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,Master in Management (Grande École),Business Administration,General Management & Majors,24,3.0,70,Bachelor's,No,0,Any background,Yes,6.5,85,58,110,Yes,No,No,15690,14500,100,Yes,Excellence up to 40%; Early Bird,5800,11000,No,No,Yes,Yes,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.essca.fr/en/programs/master-management/,,,,
PROG426,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,MSc in International Business Developer,Business Administration,Global Business Development,12,3.0,70,Bachelor's,No,0,Business preferred,Yes,6.5,85,58,110,Yes,No,No,17200,15900,100,Yes,Merit & International Scholarship,up to 5000,11000,No,No,Yes,No,06/30,92,89,2 years,https://www.essca.fr/en,https://aib.education/bachelor-international/,,,,
PROG427,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,MSc in International Finance,Finance,Corporate & International Finance,12,3.0,70,Bachelor's,No,0,Finance or Business,Yes,6.5,85,58,110,Yes,No,No,17200,15900,100,Yes,Excellence Scholarship,up to 5000,11000,No,No,Yes,No,06/30,92,89,2 years,https://www.essca.fr/en,https://aib.education/bachelor-international/,,,,
PROG428,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,MSc in International Luxury & Brand Management,Marketing,Luxury Brand Strategy,12,3.0,70,Bachelor's,No,0,Marketing or Business,Yes,6.5,85,58,110,Yes,No,No,18300,16900,100,Yes,Merit & Luxury Talent Scholarship,up to 6000,11000,No,No,Yes,No,06/30,92,89,2 years,https://www.essca.fr/en,https://aib.education/bachelor-international/,,,,
PROG429,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,MSc in Digital Marketing & Business,Marketing,Digital Strategy & E-Commerce,12,3.0,70,Bachelor's,No,0,Marketing or Digital,Yes,6.5,85,58,110,Yes,No,No,17200,15900,100,Yes,Digital Excellence Scholarship,up to 5000,11000,No,No,Yes,No,06/30,92,89,2 years,https://www.essca.fr/en,https://aib.education/bachelor-international/,,,,
PROG430,ESSCA School of Management,Private,Partnered,Career Mosaic,France,Angers / Paris / Lyon,101-150,MBA in Global Management,MBA,International Leadership,12,3.0,70,Bachelor's,Yes,3,Business or related,Yes,6.5,85,58,110,Yes,No,No,20500,18900,100,Yes,Executive Merit Scholarship,Executive Merit Scholarship,11000,No,No,Yes,No,06/30,92,89,2 years,https://aib.education/bachelor-international/,https://www.essca.fr/en/programs/mba-global-management/,,,,
PROG431,Grenoble INP - Grenoble Institute of Technology,Public,Partnered,Career Mosaic,France,Grenoble,201-250,MSc in Informatics (MoSIG),Computer Science,Informatics & Software Engineering,24,3.0,70,Bachelor's,No,0,CS or Engineering,Yes,6.5,85,58,110,Yes,No,No,270,250,0,Yes,Grenoble INP Foundation Scholarship,up to 5000/semester,10000,No,No,No,No,02/28,94,92,2 years,https://aib.education/bachelor-international/,https://www.grenoble-inp.fr/en/academics/msc-informatics,,,,
PROG432,Grenoble INP - Grenoble Institute of Technology,Public,Partnered,Career Mosaic,France,Grenoble,201-250,MSc in Sustainable Industrial Engineering,Engineering,Sustainable Manufacturing,24,3.0,70,Bachelor's,No,0,Engineering background,Yes,6.5,85,58,110,Yes,No,No,270,250,0,Yes,Eiffel & Foundation Scholarships,up to 10000,10000,No,No,Yes,No,02/28,94,92,2 years,https://www.grenoble-inp.fr/en/,https://aib.education/bachelor-international/,,,,
